Yuriy Nazarov,1304,1344317,/firefish,expert,6588.0,2017-10-18T20:47:34.957Z,0,3,2
YoungLamb,1305,1004548,/peterzheng,expert,6587.0,2017-04-04T03:54:02.38Z,0,4,1
Trigram,1306,4321234,/nxrprime,expert,6587.0,2020-01-13T05:38:01.14Z,0,0,2
WyAzx,1307,2536802,/wangyunazx,master,6573.0,2018-11-25T10:45:42.377Z,1,2,0
Brian Roach,1308,84413,/broach,expert,6571.0,2013-02-09T23:56:09.817Z,0,2,0
Philippe Lonjoux,1309,119869,/welcomeworld,expert,6569.0,2013-08-21T21:53:21.747Z,0,9,10
XuleiYang,1310,431392,/yangxulei,master,6569.0,2015-09-30T06:23:55.357Z,2,7,2
Arseny Kravchenko,1311,164412,/arsenyinfo,master,6568.0,2014-02-10T00:08:19.65Z,1,3,4
Mikhail Edukov,1312,2860610,/mikeedi,expert,6568.0,2019-02-25T12:37:09.69Z,0,1,4
Andrey Ostapets,1313,16082,/morandi,master,6555.0,2011-09-04T10:44:33.117Z,1,11,14
FabienDaniel,1314,826901,/fabiendaniel,expert,6555.0,2016-12-07T08:46:46.13Z,0,6,1
Mighty Rains,1315,1994602,/mightyrains,expert,6554.0,2018-06-14T15:51:30.967Z,0,1,2
Rob Pratt,1316,75780,/robpratt,master,6548.0,2012-12-15T14:58:41.403Z,1,2,0
Matthew Galati,1317,75914,/matthewgalati,master,6548.0,2012-12-16T02:48:35.567Z,1,2,0
SIDHARTH,1318,691655,/sidharthkumar,expert,6548.0,2016-08-20T18:53:59.873Z,0,2,6
Nelson Hong Ming Tseng,1319,1140416,/lognat0704,expert,6539.0,2017-06-24T20:41:47.303Z,0,1,2
Sidney Ng,1320,3469857,/sidneyng,expert,6534.0,2019-07-16T10:11:42.607Z,0,2,0
Joe Eddy,1321,568948,/aquatic,master,6531.0,2016-03-27T18:14:06.353Z,2,3,0
lucydy,1322,1496130,/dongy17,expert,6527.0,2017-12-14T14:52:35.033Z,1,0,1
tbear,1323,2375346,/tkinoshi,expert,6516.0,2018-10-17T22:53:52.703Z,1,1,0
Bassil Bassiouny,1324,2107576,/bosbos,expert,6515.0,2018-07-29T02:53:59.94Z,0,1,2
Dromosys,1325,1200344,/dromosys,expert,6499.0,2017-08-04T04:17:18.19Z,0,2,1
justart,1326,408224,/justart,expert,6496.0,2015-08-29T09:58:31.47Z,0,2,2
DennisSakva,1327,349155,/sakvaua,master,6491.0,2015-05-08T08:52:52.237Z,1,3,3
Sunghwan Choi,1328,97790,/sunghwanchoi,expert,6489.0,2013-04-26T07:23:49.497Z,1,0,1
Linyao Luo,1329,1402875,/leolemon214,expert,6489.0,2017-11-09T08:16:13.85Z,0,2,1
rpyverse,1330,744730,/pranav84,expert,6488.0,2016-10-08T20:36:24.377Z,0,1,7
Gena,1331,836846,/gdonchyts,expert,6479.0,2016-12-15T04:49:33.433Z,0,1,1
Pavel Petrochenko,1332,1646741,/realityfaker,expert,6478.0,2018-02-18T08:53:18.15Z,0,5,1
Abdel (Casa),1333,1328397,/morocco,master,6474.0,2017-10-11T21:14:53.033Z,1,5,4
zhangeng,1334,1787583,/zhangeng,expert,6473.0,2018-04-04T08:15:29.613Z,0,1,2
Art,1335,2139711,/artkulak,expert,6471.0,2018-08-09T16:24:40.133Z,0,2,3
tattaka,1336,1745801,/tattaka,expert,6469.0,2018-03-22T02:10:10.627Z,0,2,2
Hiroshi,1337,1342339,/uratah,expert,6468.0,2017-10-18T02:43:40.23Z,0,2,1
keleas,1338,2424195,/keleas,expert,6462.0,2018-10-29T21:36:49.607Z,0,2,1
seungjae,1339,1763237,/soongja,expert,6453.0,2018-03-27T10:19:08.86Z,0,3,0
AmanKapoor,1340,454169,/aman1391,expert,6449.0,2015-10-28T19:29:39.767Z,0,3,7
vivekkumar,1341,647741,/vchoubey,expert,6449.0,2016-06-23T15:59:39.807Z,0,0,2
Anton Bazdyrev,1342,1697396,/abazdyrev,expert,6443.0,2018-03-06T23:26:17.37Z,0,3,0
Yui Kasuga,1343,2131942,/correctoryui,expert,6435.0,2018-08-07T05:16:26.557Z,0,5,1
[ods.ai]Uladzimir Tumanau,1344,686607,/vovanf98,expert,6430.0,2016-08-14T15:06:59.33Z,0,2,0
Leo,1345,2009909,/maoli1990,expert,6430.0,2018-06-21T07:57:53.543Z,0,4,0
DTan,1346,873208,/darylclimb,expert,6429.0,2017-01-18T13:34:00.053Z,0,2,3
Max Ryabinin,1347,776241,/mryabinin,expert,6412.0,2016-11-02T14:51:02.69Z,0,2,5
Alejandro Mosquera,1348,104698,/x75a40890,grandmaster,6411.0,2013-06-02T21:41:35.33Z,5,10,8
KrisztianSz,1349,1499635,/szmnkrisz97,expert,6409.0,2017-12-16T12:49:50.84Z,0,2,0
Zhuang Jia,1350,1565062,/jiazhuang,master,6402.0,2018-01-19T12:29:36.033Z,1,3,0
Jerome Vallet,1351,762513,/emorej,master,6399.0,2016-10-22T14:49:20.777Z,1,2,3
SchenbergZ,1352,2721247,/httpwwwfszyc,expert,6399.0,2019-01-19T16:24:46.71Z,0,2,1
Kenji,1353,998412,/knjcode,master,6398.0,2017-03-31T07:42:56.183Z,1,2,0
Maksim Rodin,1354,1666835,/bi0max,expert,6394.0,2018-02-25T11:13:06.823Z,1,1,0
tkuanlun350,1355,1578392,/tkuanlun,master,6386.0,2018-01-24T12:21:34.523Z,1,2,0
Naoism,1356,1554369,/naoism,expert,6382.0,2018-01-16T03:28:15.643Z,0,1,1
hadxu,1357,486218,/hadxu123,master,6381.0,2015-12-13T00:12:44.18Z,2,3,0
Seva Konyakhin,1358,3470879,/sevakon,expert,6380.0,2019-07-16T14:52:18.013Z,0,1,1
Krisztián Fekete,1359,3383009,/doncalculator,expert,6369.0,2019-06-23T10:43:28.623Z,0,2,0
Liang Pang,1360,115083,/liangpang,master,6366.0,2013-07-22T01:29:51.483Z,3,2,0
Bibek,1361,1528571,/bibek777,expert,6364.0,2018-01-03T15:50:44.94Z,0,1,4
ShiroK,1362,1305825,/ludovick,expert,6356.0,2017-10-02T09:49:28.843Z,0,3,3
naoya,1363,3267434,/iwa708,expert,6349.0,2019-05-24T12:21:50.06Z,0,0,3
LijunZhang,1364,428828,/lijunleozhang,expert,6348.0,2015-09-25T18:57:20.973Z,0,3,2
Konstantin Sobolev ,1365,429356,/elroyz,expert,6344.0,2015-09-26T20:57:34.977Z,0,1,1
Wang Xinliang,1366,2539582,/dldmw579,expert,6344.0,2018-11-26T05:07:05.28Z,0,3,1
Night Tripper,1367,375078,/adarshpatankar,expert,6343.0,2015-06-30T05:32:03.8Z,0,0,2
Roe,1368,1045504,/yoshiyukiito,expert,6332.0,2017-04-27T04:57:17.567Z,0,3,4
Sungbin Choi,1369,312617,/wakeup06,master,6330.0,2015-03-17T01:50:34.313Z,2,5,3
Hari,1370,3589106,/hari722,expert,6329.0,2019-08-16T19:05:04.023Z,0,1,1
kanosawa,1371,1906430,/kanosawa,expert,6322.0,2018-05-12T15:53:38.98Z,0,1,1
Tung,1372,973882,/dttung2905,expert,6308.0,2017-03-18T02:50:06.433Z,0,2,1
JeffH,1373,183271,/jeffhebert,expert,6307.0,2014-04-09T02:05:55.253Z,0,2,3
Helen,1374,4008529,/yuanlin08,expert,6304.0,2019-11-10T00:53:17.963Z,0,1,2
A^b,1375,1059911,/abrial,expert,6302.0,2017-05-05T16:57:59.057Z,0,4,3
None,1376,481187,/thomasx,expert,6288.0,2015-12-05T00:24:33.837Z,0,1,1
statsinthewild,1377,8723,/statsinthewild,expert,6286.0,2011-04-05T20:21:52.41Z,0,2,0
Khairul Islam,1378,1779058,/khairulislam,expert,6285.0,2018-04-01T17:30:29.703Z,0,1,1
Owen,1379,7756,/owenzhang1,grandmaster,6284.0,2011-04-04T18:13:34.867Z,18,14,4
Paritosh Gupta,1380,288846,/snooptosh,expert,6272.0,2015-02-02T22:08:10.517Z,0,1,1
Damodar,1381,160895,/dhegde,expert,6257.0,2014-01-30T22:35:33.48Z,0,1,7
XiaoYu,1382,2051011,/fishixxy,expert,6253.0,2018-07-07T21:59:28.477Z,0,3,3
Akihiro Katsura,1383,867601,/akihirok,expert,6252.0,2017-01-14T08:31:18.567Z,0,2,0
Raynard Jon,1384,1070674,/raynardj,expert,6246.0,2017-05-12T05:07:44.443Z,0,1,2
Yash Sharma,1385,699812,/ysharma1126,master,6245.0,2016-08-30T02:58:43.727Z,2,2,0
aagapi,1386,3220715,/aagapi,expert,6236.0,2019-05-14T09:07:25.653Z,0,2,0
ziron,1387,299305,/supreethmanyam,expert,6234.0,2015-02-23T05:52:07.497Z,0,2,5
soywu,1388,844777,/soywugzm,expert,6232.0,2016-12-22T12:45:01.97Z,0,3,2
acheshkov,1389,860575,/acheshkov,expert,6232.0,2017-01-09T07:35:08.69Z,1,0,1
Rishi Bhalodia,1390,1928048,/init927,expert,6229.0,2018-05-20T14:08:48.97Z,1,0,3
大黑楼,1391,1126490,/lizheng167,expert,6221.0,2017-06-15T04:16:11.667Z,0,4,4
Experto,1392,146371,/zahedi,expert,6219.0,2013-12-04T14:29:02.87Z,0,1,6
Karl Hornlund,1393,2116899,/khornlund,expert,6214.0,2018-08-01T09:22:10.333Z,0,3,0
slonoslon,1394,194753,/slonoslon,master,6203.0,2014-05-11T15:21:23.147Z,1,5,1
Ivan V.,1395,1728645,/jovannv,expert,6203.0,2018-03-16T13:03:14.317Z,0,1,3
serg14,1396,634889,/serg14,expert,6201.0,2016-06-07T16:42:49.247Z,2,0,0
corochann,1397,518134,/corochann,master,6193.0,2016-02-01T05:36:32.907Z,2,1,1
ethan.cheng,1398,1516072,/chengxiaoy,expert,6191.0,2017-12-26T08:19:30.327Z,0,2,1
Yao Chen,1399,3044171,/godmaster,expert,6186.0,2019-04-05T10:22:50.747Z,1,1,0
Kenta Nakamura,1400,803713,/shutil,master,6181.0,2016-11-21T03:26:29.063Z,1,2,1
Karan,1401,3595538,/imkaran23,expert,6181.0,2019-08-18T18:38:42.173Z,0,1,1
suyukun,1402,2348670,/suyukun,expert,6180.0,2018-10-11T06:19:38.973Z,0,2,2
Jacob,1403,724759,/creatrol,expert,6174.0,2016-09-22T19:40:12.42Z,0,4,3
9shiki,1404,1182742,/qshiki,expert,6168.0,2017-07-24T04:13:02.13Z,0,2,0
srs,1405,376942,/srsteinkamp,expert,6167.0,2015-07-01T22:51:49.66Z,0,2,0
Ning Jia,1406,2121254,/ningjiaca,expert,6155.0,2018-08-02T18:19:02.277Z,0,2,2
Flavien Gelineau,1407,892598,/flaviengelineau,expert,6152.0,2017-02-01T08:35:48.313Z,0,1,6
kazumax,1408,2422331,/kazumax0720,expert,6152.0,2018-10-29T13:34:34.67Z,0,2,0
slaweks,1409,237311,/slaweks,expert,6148.0,2014-09-17T16:27:09.75Z,0,3,1
Ilya Dobrynin,1410,934290,/ilyadobrynin,master,6141.0,2017-02-28T11:17:45.013Z,1,3,0
Nilotpal Das,1411,260766,/nd3003,expert,6140.0,2014-11-20T17:23:50.21Z,0,2,3
MeisterMorxrc,1412,3033466,/meistermorxrc,master,6128.0,2019-04-03T08:50:01.237Z,1,2,2
Sanyam Bhutani,1413,1790018,/init27,expert,6126.0,2018-04-04T23:58:11.913Z,1,1,2
Kostiantyn Isaienkov,1414,732424,/isaienkov,expert,6123.0,2016-09-28T21:48:08.413Z,0,4,1
Tani_1961,1415,2947060,/hirokitanio,expert,6113.0,2019-03-16T01:42:48.647Z,0,0,2
Fredrik Jonsson,1416,663158,/frjo0083,expert,6107.0,2016-07-15T13:03:26.56Z,0,2,2
BachT,1417,101755,/bachtran,expert,6105.0,2013-05-17T21:13:44.503Z,0,2,1
lmy,1418,2290006,/mengyu0817,expert,6105.0,2018-09-26T08:10:57.907Z,1,0,1
SKYap,1419,114413,/skyap79,expert,6101.0,2013-07-17T03:03:54.95Z,0,1,2
zipp,1420,185715,/mzacks,master,6094.0,2014-04-12T20:30:26.013Z,1,4,7
MJ Bahmani,1421,1840354,/mjbahmani,expert,6094.0,2018-04-20T08:52:53.633Z,0,0,4
Pedro Bernardo,1422,319511,/pedromb,expert,6091.0,2015-03-26T23:01:25.567Z,0,3,0
yuyu2172,1423,413121,/yuyu2172,master,6091.0,2015-09-05T07:26:50.407Z,3,0,1
Indranil Bhattacharya,1424,407751,/indranilbhattacharya,expert,6087.0,2015-08-28T09:30:42.207Z,0,4,3
Gokagglers ,1425,127599,/loveall,expert,6085.0,2013-09-23T04:55:36.343Z,0,1,1
Alejandro Lanaspa,1426,2266134,/alelafe,expert,6081.0,2018-09-19T16:05:41.017Z,1,1,1
Fire,1427,68578,/daokouer,expert,6079.0,2012-11-09T15:22:05.963Z,2,0,0
li,1428,1312237,/lidatascientist,expert,6078.0,2017-10-04T19:34:49.243Z,0,2,2
MG,1429,781234,/marat102,expert,6077.0,2016-11-06T14:16:20.03Z,0,0,2
H-CL,1430,91246,/howlcc,expert,6074.0,2013-03-22T21:32:33.843Z,0,3,0
AlexMaster,1431,1273354,/alexeivladimirovich,expert,6073.0,2017-09-17T19:08:15.263Z,0,0,2
AmirH,1432,1697090,/tpthegreat,expert,6073.0,2018-03-06T21:10:11.613Z,0,6,0
kruntuid,1433,1095310,/kruntuid,expert,6067.0,2017-05-26T23:31:23.17Z,0,2,0
Koshiro Sato,1434,3981519,/koshirosato,expert,6065.0,2019-11-05T10:51:01.963Z,0,1,1
Makotu,1435,397595,/mhyodo,expert,6064.0,2015-08-08T06:57:26.397Z,0,4,2
Alexander Guschin,1436,200451,/aguschin,grandmaster,6058.0,2014-05-24T08:02:24.29Z,7,7,1
Michal Haltuf,1437,637434,/rejpalcz,expert,6056.0,2016-06-10T10:50:36.42Z,0,1,1
Mishunyayev Nikita,1438,1595389,/mnikita,expert,6045.0,2018-01-30T16:59:03.667Z,0,2,5
Zhenlan,1439,415099,/zhenlanwang,expert,6044.0,2015-09-08T21:10:04.937Z,1,1,0
tkerola,1440,103175,/tkerola,master,6042.0,2013-05-27T08:53:53.573Z,3,1,0
GreatGameDota,1441,3543139,/greatgamedota,expert,6041.0,2019-08-04T00:23:35.33Z,0,1,1
PAB97,1442,1302247,/rftexas,expert,6040.0,2017-09-30T10:09:08.887Z,0,2,1
DSEverything,1443,341664,/dongxu027,expert,6033.0,2015-04-25T18:55:08.483Z,0,2,3
Anton Makarenko,1444,1408491,/antonyo314,expert,6032.0,2017-11-11T14:22:01.347Z,0,2,0
Olivier,1445,1147015,/oliviershi,expert,6030.0,2017-06-29T07:36:35.327Z,1,0,1
Dr V,1446,90569,/vthing,master,6020.0,2013-03-19T06:22:00.027Z,1,2,1
all2num,1447,3580402,/all2num,expert,6014.0,2019-08-14T09:37:14.45Z,0,3,0
yurain,1448,3650530,/hugoluo,expert,6010.0,2019-09-01T13:47:28.063Z,0,2,2
Josef Feigl,1449,42188,/joseffeigl,grandmaster,6006.0,2012-05-05T09:10:05.273Z,6,12,5
Ashish Lal,1450,601447,/watts2,expert,6002.0,2016-05-01T00:30:09.117Z,0,2,6
star,1451,2569884,/liangruiqi,expert,5999.0,2018-12-03T04:09:41.4Z,0,2,0
Ziqi Zhu,1452,3895065,/misteriers,expert,5993.0,2019-10-21T07:15:09.42Z,0,1,1
Vadym,1453,1666537,/vadymsg,expert,5992.0,2018-02-25T07:57:40.317Z,0,5,1
Dmytro Lystopad,1454,33467,/dmytrolystopad,master,5991.0,2012-03-01T09:43:40.51Z,4,9,2
Ruby,1455,2720421,/w5833946,expert,5989.0,2019-01-19T09:48:33.44Z,0,3,0
YUNFEI DUAN,1456,1524472,/kownse,expert,5985.0,2018-01-01T09:41:34.057Z,0,5,3
Krishna kant singh,1457,1970439,/krishnakantsingh14,expert,5981.0,2018-06-06T07:47:07.87Z,0,2,0
rotto,1458,1976816,/pirotototo4023,expert,5980.0,2018-06-08T14:22:18.92Z,0,3,1
yaoruoping,1459,3297881,/yaoruoping,expert,5978.0,2019-06-01T04:00:25.797Z,1,1,0
kc,1460,3289436,/kaixinchen,expert,5977.0,2019-05-30T01:07:32.28Z,0,1,1
Dmitry Dryomov,1461,421,/dremovd,master,5974.0,2010-02-28T22:25:31Z,3,7,7
giba.kim,1462,1231967,/xkagjaeo05,expert,5972.0,2017-08-25T05:30:27.08Z,0,5,1
Zach,1463,6696,/zachmayer,grandmaster,5962.0,2011-03-02T16:00:34Z,6,7,8
Spoiler Alert,1464,2821888,/triplex,expert,5941.0,2019-02-15T18:55:58.227Z,0,3,0
T.Yoshii,1465,1956235,/tyoshii,expert,5937.0,2018-05-31T09:53:48.127Z,0,5,0
AndrewWang,1466,809166,/andrewwang7,expert,5928.0,2016-11-24T14:54:08.363Z,0,3,2
Mehul Sampat,1467,159759,/mpsampat,expert,5927.0,2014-01-26T06:42:09.057Z,0,0,2
Alexander Ponomarchuk,1468,155232,/dsalex,master,5925.0,2014-01-04T22:50:07.737Z,3,3,3
ohnabe,1469,216459,/takwat,expert,5923.0,2014-07-14T23:33:32.82Z,0,5,3
blacksix,1470,1374354,/blacksix,master,5917.0,2017-10-30T14:13:15.983Z,1,2,1
麻婆豆腐,1471,1100073,/mapodoufu,master,5915.0,2017-05-30T09:17:25.713Z,2,3,1
lisr,1472,3755641,/lisr56,expert,5914.0,2019-09-24T10:18:25.48Z,0,2,0
Nazuna715,1473,1028655,/yanma718,expert,5907.0,2017-04-18T01:43:43.18Z,0,0,4
kagren,1474,523858,/kagren,expert,5906.0,2016-02-08T10:44:48.217Z,0,1,4
Chin Ee Kin,1475,1203323,/dicksonchin93,expert,5899.0,2017-08-06T11:02:31.72Z,0,6,1
XY,1476,1607778,/xinyan989,expert,5898.0,2018-02-04T02:50:17.233Z,0,2,1
Daniela A.,1477,2556450,/daniaragaki,expert,5894.0,2018-11-29T12:49:50.277Z,0,1,1
Icfstat,1478,99474,/icfstat,expert,5893.0,2013-05-05T05:59:45.043Z,0,5,2
XiaokangWang,1479,713289,/xiaokangwang,expert,5886.0,2016-09-12T22:12:04.947Z,0,3,1
YifanTian,1480,653881,/yifant,expert,5880.0,2016-07-02T17:56:31.337Z,0,2,2
Nihei,1481,2199236,/nihei123,expert,5879.0,2018-09-01T00:58:26.937Z,0,1,1
fkubota,1482,2640832,/fkubota,expert,5877.0,2018-12-23T01:58:32.643Z,0,1,1
tsurumeso,1483,1446568,/tsurumeso,expert,5873.0,2017-11-26T05:56:35.553Z,0,3,0
Putalay,1484,1364901,/prasertsak,expert,5869.0,2017-10-27T08:56:35.977Z,0,3,3
kzykmyzw,1485,1680435,/kazuyukimiyazawa,expert,5868.0,2018-03-01T12:06:40.21Z,0,2,0
Aguiar,1486,1566519,/jsaguiar,expert,5865.0,2018-01-20T02:42:23.323Z,1,1,1
Evgeny_Semyonov,1487,582369,/lightforever,expert,5856.0,2016-04-11T13:24:10.46Z,1,1,3
Edmon,1488,1238277,/edmonwales,expert,5850.0,2017-08-29T13:52:05.483Z,0,0,5
kambehmw,1489,1625743,/kanbehmw,expert,5848.0,2018-02-10T05:44:21.623Z,0,1,2
Hyun woo kim,1490,1687851,/chocozzz,expert,5838.0,2018-03-04T00:01:25.87Z,0,6,2
Akira Sasaki,1491,170382,/hikomimo,expert,5833.0,2014-03-01T14:09:17.31Z,0,4,2
Takehiro,1492,2442755,/takohtech,expert,5827.0,2018-11-03T03:41:22.32Z,0,1,2
Zack,1493,1291965,/panziqi,expert,5823.0,2017-09-26T05:09:47.073Z,0,1,1
trmk,1494,2393690,/therealmathisk,expert,5818.0,2018-10-22T21:50:04.41Z,0,0,2
Gunes Evitan,1495,2706866,/gunesevitan,expert,5807.0,2019-01-15T13:12:55.71Z,0,2,1
Pies,1496,352740,/tobycat,expert,5806.0,2015-05-15T06:14:51.627Z,0,2,4
EnvyMyFieldsMedal,1497,404436,/envymyfieldsmedal,expert,5803.0,2015-08-22T11:48:53.553Z,0,7,1
Batake,1498,3131007,/batake0708,expert,5801.0,2019-04-23T23:36:08.03Z,0,0,4
dairatom,1499,375073,/dairatom,expert,5798.0,2015-06-30T05:10:46.817Z,0,1,2
timetraveller,1500,2236951,/timetraveller98,expert,5786.0,2018-09-11T19:09:35.793Z,0,2,0
Gaurav Kumar,1501,1116831,/gaurav272333,expert,5785.0,2017-06-09T02:24:35.51Z,0,1,4
sogi,1502,1171167,/shinogi,expert,5785.0,2017-07-16T07:01:33.197Z,0,0,2
fsguzi,1503,1108020,/fsguzi,expert,5779.0,2017-06-04T02:19:47.623Z,0,3,0
Charles Lin,1504,2535866,/cambrian,expert,5777.0,2018-11-25T02:40:13.13Z,0,1,1
grt123,1505,998251,/grt123,expert,5773.0,2017-03-31T05:50:53.557Z,2,0,0
AlexanderGeiger,1506,1085226,/alexgeiger,expert,5768.0,2017-05-21T14:48:57.08Z,0,1,3
hrunic,1507,2126027,/nicohrubec,expert,5764.0,2018-08-04T18:32:41.193Z,0,2,1
KK,1508,1552845,/sixxx6,expert,5760.0,2018-01-15T13:22:04.383Z,0,1,1
David Kagan,1509,343328,/dkagan,expert,5749.0,2015-04-28T12:00:12.173Z,1,0,1
Pavel Proks,1510,1085219,/climbest,expert,5747.0,2017-05-21T14:45:19.767Z,0,0,3
sazuma,1511,1999921,/shoheiazuma,expert,5740.0,2018-06-17T07:24:02.63Z,0,1,1
German Abramov,1512,4389338,/germanjke,expert,5720.0,2020-01-27T07:44:33.483Z,0,0,2
Moritz Schwyzer,1513,875849,/m000ritz,expert,5712.0,2017-01-20T06:52:15.687Z,0,0,3
Markus Wittkowski,1514,2797544,/jumpmarkus,expert,5695.0,2019-02-09T17:23:33.223Z,0,3,1
Preevan Moodley,1515,386760,/preevan,expert,5690.0,2015-07-17T08:36:05.957Z,0,1,1
David J. Slate,1516,2140,/dslate,grandmaster,5689.0,2010-08-05T07:27:45Z,6,13,7
ar.ai,1517,1160108,/akyr88,expert,5689.0,2017-07-08T16:09:50.113Z,0,5,3
Fares FOURATI,1518,1739631,/ffares,expert,5685.0,2018-03-20T11:29:50.837Z,0,0,2
Single,1519,2591734,/myhone,expert,5685.0,2018-12-08T05:52:15.867Z,1,1,0
amigd23,1520,2201767,/amigd23,expert,5684.0,2018-09-02T04:00:35.383Z,0,2,2
Zhe Sun,1521,16193,/zhesun,expert,5679.0,2011-09-08T10:21:09.46Z,1,1,0
Thomas O'Malley,1522,180885,/omalleyt,expert,5673.0,2014-04-01T05:21:50.883Z,1,1,0
IgorMuniz,1523,1185399,/igormunizims,expert,5671.0,2017-07-25T15:06:28.113Z,0,2,1
itsy_68,1524,2359782,/itsy68,expert,5659.0,2018-10-14T05:29:44.647Z,0,2,1
Radek Osmulski,1525,83267,/radek1,master,5657.0,2013-02-02T08:46:08.73Z,1,3,1
AlexeyK,1526,1101313,/akuritsyn,expert,5655.0,2017-05-31T01:07:12.007Z,0,3,1
Madao,1527,2526249,/creditor,expert,5655.0,2018-11-22T06:37:32.783Z,0,0,5
Striderl,1528,834077,/strider1125,master,5651.0,2016-12-13T02:53:36.813Z,1,3,1
Dimitris Leventis,1529,113573,/dimitrislev,master,5650.0,2013-07-10T10:25:55.157Z,1,5,3
Taylor,1530,1208010,/tywangty,expert,5648.0,2017-08-09T13:16:05.033Z,0,1,2
MichaelZhao,1531,2122708,/michaelzhao1021,expert,5640.0,2018-08-03T09:04:50.073Z,0,1,1
Phat Hoang,1532,195589,/hqphat,expert,5637.0,2014-05-14T11:18:02.723Z,0,4,3
Mengfei Li,1533,1025394,/meli19,master,5629.0,2017-04-15T22:20:31.347Z,1,6,5
sigma21,1534,2366073,/sigma21,expert,5621.0,2018-10-15T20:07:57.013Z,1,1,0
Mikhail Liz,1535,1675432,/lizmisha,expert,5619.0,2018-02-28T01:45:13.503Z,0,3,0
yimacs,1536,382030,/yimacs,expert,5610.0,2015-07-11T14:45:16.063Z,0,7,0
Leo0523,1537,1878632,/hattan0523,expert,5610.0,2018-05-03T01:57:31.147Z,1,1,1
ShubhankarMohan,1538,449927,/bitthal,expert,5608.0,2015-10-24T17:39:50.533Z,0,1,1
rsent,1539,268916,/rsenthil,expert,5606.0,2014-12-07T20:02:57.783Z,0,4,4
danzel,1540,606532,/springmanndaniel,expert,5602.0,2016-05-06T21:35:21.697Z,0,4,2
Dohee Jung,1541,1525385,/dohee0203z,expert,5600.0,2018-01-02T04:10:21.56Z,0,0,3
olaf,1542,210438,/olafmat,expert,5597.0,2014-06-24T17:57:31.577Z,0,2,0
zlannn,1543,3416767,/zlanan,expert,5591.0,2019-07-02T08:02:08.647Z,0,1,2
Vadim Stolyarov,1544,977906,/directman,master,5590.0,2017-03-20T15:30:54.853Z,2,1,0
TensorFrozen,1545,422877,/awangntu,expert,5588.0,2015-09-20T11:13:23Z,0,1,4
mrxnew,1546,116827,/azacharia,expert,5583.0,2013-08-06T06:27:58.58Z,0,5,6
BreakfastPirate,1547,9766,/breakfastpirate,grandmaster,5577.0,2011-04-14T20:21:27.403Z,13,15,4
Naomichi Agata,1548,986053,/agatan,expert,5564.0,2017-03-24T15:09:34.14Z,0,2,0
Jared Turkewitz,1549,312728,/jturkewitz,master,5559.0,2015-03-17T06:18:54.863Z,3,8,2
michaln,1550,385359,/michaln,expert,5559.0,2015-07-15T01:17:55.673Z,1,0,1
tamref,1551,409356,/tamreff3290,expert,5544.0,2015-08-31T14:55:38.43Z,1,1,1
kkiller,1552,1498852,/kneroma,expert,5544.0,2017-12-15T23:38:17.923Z,0,0,3
Dayin,1553,2687432,/qlongyinqw,expert,5543.0,2019-01-09T11:04:10.56Z,0,2,0
Jaehoon Lee,1554,2834977,/ljh0128,expert,5529.0,2019-02-19T07:29:52.747Z,0,2,1
maimang,1555,4019883,/maimang,expert,5527.0,2019-11-12T06:06:41.947Z,0,2,1
Marco Gorelli,1556,1708939,/marcogorelli,expert,5513.0,2018-03-10T10:59:00.51Z,0,0,2
Jaideep,1557,2033538,/jaideepvalani,expert,5509.0,2018-07-01T07:52:01.097Z,0,2,1
Jing Lu,1558,12286,/lujing,expert,5506.0,2011-06-17T14:34:26.207Z,0,5,9
Tim H,1559,2076638,/timhartill,expert,5505.0,2018-07-17T23:18:26.247Z,0,3,2
Shinsei66,1560,1797976,/shinsei66,expert,5501.0,2018-04-07T17:10:40.777Z,0,3,3
atticml,1561,3234290,/atticml,expert,5497.0,2019-05-16T17:31:56.493Z,0,1,1
Liuftvafas,1562,3961,/liuftvafas,master,5496.0,2010-11-24T14:55:27Z,1,4,2
Jeffrey Chung,1563,1373384,/jeffreycbw,expert,5496.0,2017-10-30T08:18:09.303Z,0,1,3
nel215,1564,651521,/nel215,master,5494.0,2016-06-29T07:23:57.457Z,1,3,0
Vikas Pandey,1565,586733,/vikasp,expert,5489.0,2016-04-14T18:12:52.283Z,0,1,6
wtwtwt0330,1566,1188013,/wtwtwt0330,expert,5489.0,2017-07-27T06:28:30.3Z,0,2,0
Sandeep Chanda,1567,202288,/sandeepchanda,expert,5488.0,2014-05-31T07:28:37.7Z,0,0,2
dinosaur,1568,2730068,/supportvectordevin,expert,5485.0,2019-01-22T06:53:50.627Z,0,2,1
MountainClimber,1569,276323,/lwd0305,expert,5483.0,2014-12-29T02:41:31.387Z,0,1,1
Mihail Parushkin,1570,2381297,/parushkin,expert,5479.0,2018-10-19T10:03:21.01Z,0,3,1
R0seNb1att,1571,1758040,/frankrosenblatt,expert,5478.0,2018-03-26T02:30:35.94Z,1,0,2
Svitlana Tarasenko ,1572,2112168,/aegle21,expert,5475.0,2018-07-30T21:44:38.17Z,0,1,1
Yassine Alouini,1573,172860,/yassinealouini,expert,5470.0,2014-03-10T07:49:31.513Z,0,1,3
Dhananjay Raut,1574,2226462,/dhananjay3,expert,5467.0,2018-09-09T08:01:00.17Z,0,2,1
Ir0nMan,1575,2982864,/towsifahamed,expert,5463.0,2019-03-23T18:54:08.523Z,0,0,2
